Customer ID,Age,Gender,TransactionDate,Amount,Quantity,ProductCategory,PaymentMethod,Channel,Country,State,IsReturningCustomer
5168,25,Female,3/20/2024,719.99,1,Clothing,PayPal,Online,USA,MO,0
5169,56,Male,7/16/2023,478.8,3,Toys,Apple Pay,In-Store,USA,FL,1
5170,69,Male,7/8/2023,1325.62,9,Groceries,Credit Card,Online,USA,GA,0
5171,21,Male,9/29/2023,372.13,1,Sports,Credit Card,Online,USA,IL,0
5172,57,Female,11/5/2024,631.27,8,Sports,Debit Card,Online,USA,TN,0
5173,28,Male,9/30/2023,80.05,10,Clothing,PayPal,In-Store,USA,AL,0
5174,74,Male,7/1/2024,1418.84,5,Sports,Credit Card,In-Store,USA,AZ,0
5175,49,Male,9/21/2024,1287.91,2,Sports,Cash,In-Store,USA,MA,0
5176,50,Male,10/6/2023,1487.88,7,Groceries,Debit Card,In-Store,USA,NY,0
5177,20,Female,2/17/2024,811.65,6,Home Goods,Apple Pay,Online,USA,AL,1
5178,21,Female,1/8/2024,1297.52,9,Beauty,Apple Pay,In-Store,USA,FL,0
5179,48,Male,11/5/2024,1061.73,1,Clothing,Debit Card,In-Store,USA,WA,0
5180,25,Male,6/10/2023,1329.78,3,Beauty,Debit Card,In-Store,USA,AL,1
5181,67,Male,1/10/2024,1394.25,1,Clothing,Credit Card,In-Store,USA,AL,1
5182,34,Female,4/25/2024,1450.32,3,Clothing,Apple Pay,In-Store,USA,WA,1
5183,30,Male,1/12/2023,1439.91,6,Electronics,PayPal,Online,USA,IN,0
5184,43,Female,9/28/2024,1383.48,1,Sports,Apple Pay,Online,USA,GA,1
5185,28,Male,4/25/2023,751.8,5,Sports,Credit Card,Online,USA,IL,1
5186,37,Female,1/26/2023,1019.85,3,Sports,Credit Card,In-Store,USA,VA,1
5187,65,Male,10/15/2023,842.8,2,Home Goods,Cash,Online,USA,WA,0
5188,63,Female,2/4/2023,1065.07,3,Toys,Apple Pay,Online,USA,WA,1
5189,60,Female,11/4/2023,1317.83,9,Home Goods,PayPal,Online,USA,AL,1
5190,65,Male,12/25/2023,810.63,7,Electronics,PayPal,Online,USA,MO,1
5191,49,Female,9/12/2024,291.23,8,Clothing,PayPal,Online,USA,FL,0
5192,38,Female,7/25/2023,1386.81,2,Toys,Cash,In-Store,USA,NC,1
5193,44,Female,2/21/2023,793.71,10,Sports,PayPal,In-Store,USA,GA,1
5194,30,Female,8/27/2024,903.61,8,Sports,Apple Pay,Online,USA,WA,1
5195,58,Male,9/30/2024,609.97,2,Electronics,Apple Pay,In-Store,USA,IN,1
5196,30,Male,3/27/2023,714.7,8,Sports,Cash,In-Store,USA,TN,1
5197,61,Female,1/24/2023,598.25,9,Toys,Cash,In-Store,USA,TN,0
5198,73,Female,10/18/2023,1130.42,4,Clothing,PayPal,In-Store,USA,VA,1
5199,64,Female,3/12/2024,549,8,Beauty,Credit Card,Online,USA,TX,1
5200,28,Female,2/15/2024,1332.18,10,Sports,Apple Pay,Online,USA,AL,0
5201,46,Male,6/3/2023,44.64,9,Groceries,Cash,In-Store,USA,AL,0
5202,64,Female,2/23/2024,63.41,7,Home Goods,Cash,Online,USA,AL,0
5203,39,Male,7/5/2024,319.84,9,Clothing,Debit Card,Online,USA,WA,0
5204,59,Male,1/2/2024,1277.15,9,Groceries,Apple Pay,Online,USA,OH,0
5205,45,Female,11/26/2023,315.42,8,Sports,PayPal,Online,USA,MA,0
5206,27,Male,3/26/2023,5.18,1,Clothing,Debit Card,In-Store,USA,NY,1
5207,47,Male,1/14/2023,764.65,9,Toys,PayPal,In-Store,USA,TX,1
5208,75,Male,2/5/2024,1459.45,3,Beauty,PayPal,In-Store,USA,MD,1
5209,66,Female,6/15/2023,534.93,2,Clothing,Debit Card,Online,USA,MN,1
5210,30,Female,12/2/2023,1480.18,3,Beauty,Credit Card,In-Store,USA,AL,1
5211,42,Male,10/23/2023,208.76,4,Clothing,Apple Pay,Online,USA,FL,0
5212,66,Female,11/29/2024,71.43,8,Beauty,Cash,In-Store,USA,AL,1
5213,36,Male,1/20/2024,401.67,2,Beauty,Cash,Online,USA,OH,1
5214,24,Male,7/29/2023,337.83,6,Toys,Debit Card,In-Store,USA,PA,1
5215,71,Female,10/21/2023,111.9,1,Toys,Debit Card,In-Store,USA,FL,1
5216,42,Female,7/28/2024,1100.58,7,Home Goods,PayPal,Online,USA,FL,0
5217,61,Male,10/25/2024,200.34,9,Beauty,Credit Card,Online,USA,CO,1
5218,31,Female,1/11/2024,1382.6,1,Electronics,Debit Card,Online,USA,AZ,0
5219,63,Male,12/23/2023,198.14,4,Groceries,Apple Pay,In-Store,USA,MD,0
5220,67,Male,2/1/2024,550.37,10,Home Goods,PayPal,Online,USA,AL,1
5221,73,Female,9/20/2023,544.44,10,Sports,Credit Card,In-Store,USA,MN,1
5222,18,Male,2/8/2023,961.64,4,Sports,Apple Pay,In-Store,USA,TX,0
5223,33,Male,10/12/2024,647.15,5,Clothing,Credit Card,Online,USA,TX,0
5224,20,Female,2/22/2024,814.29,10,Beauty,Cash,Online,USA,AL,0
5225,51,Female,7/18/2024,650.26,5,Clothing,Cash,In-Store,USA,CA,1
5226,42,Male,7/7/2023,252.27,1,Home Goods,Cash,In-Store,USA,AL,1
5227,23,Male,12/22/2023,1445.32,7,Beauty,Debit Card,Online,USA,AL,0
5228,66,Male,2/3/2023,701.11,1,Toys,PayPal,In-Store,USA,AZ,1
5229,39,Male,7/12/2023,1420.75,10,Home Goods,Cash,Online,USA,OH,1
5230,26,Male,11/8/2023,699.64,1,Electronics,Cash,Online,USA,AL,0
5231,43,Male,4/18/2024,1313.57,3,Groceries,Cash,Online,USA,CO,0
5232,31,Male,8/28/2023,238.2,7,Toys,Debit Card,Online,USA,MI,1
5233,37,Male,8/4/2023,685.91,3,Clothing,Credit Card,Online,USA,PA,1
5234,34,Female,5/9/2024,548.39,1,Clothing,Apple Pay,Online,USA,AL,1
5235,52,Female,6/19/2023,97.24,10,Beauty,Credit Card,Online,USA,TX,0
5236,35,Female,8/10/2023,330.63,6,Toys,Credit Card,Online,USA,NY,0
5237,60,Male,2/23/2024,1046.83,1,Home Goods,Apple Pay,In-Store,USA,AL,1
5238,43,Female,12/2/2023,784.52,5,Clothing,Debit Card,In-Store,USA,IN,0
5239,42,Male,12/27/2023,704,6,Home Goods,PayPal,In-Store,USA,AL,1
5240,29,Female,5/20/2024,515.21,2,Sports,Debit Card,Online,USA,AL,1
5241,70,Female,11/16/2023,916.63,3,Toys,Debit Card,Online,USA,AZ,0
5242,57,Female,6/28/2023,290.39,2,Groceries,Apple Pay,In-Store,USA,CA,0
5243,65,Male,8/16/2023,998.5,8,Beauty,PayPal,Online,USA,GA,0
5244,36,Male,9/9/2023,778.42,4,Beauty,Debit Card,Online,USA,CA,0
5245,58,Female,7/28/2023,331.05,8,Clothing,Cash,In-Store,USA,AL,1
5246,21,Male,3/20/2024,483.82,9,Groceries,Apple Pay,Online,USA,PA,1
5247,40,Female,10/6/2024,1193.46,10,Sports,Credit Card,In-Store,USA,AL,1
5248,58,Male,5/18/2024,1131.04,6,Sports,Credit Card,In-Store,USA,NY,1
5249,54,Male,7/24/2023,615.31,8,Beauty,Credit Card,Online,USA,IL,1
5250,43,Male,4/12/2023,1394.9,6,Toys,Cash,In-Store,USA,WA,0
5251,69,Male,10/2/2024,819.79,9,Sports,PayPal,In-Store,USA,MI,0
5252,51,Male,1/29/2023,100.88,2,Home Goods,Apple Pay,In-Store,USA,MO,0
5253,70,Male,7/10/2023,1323.9,9,Clothing,Credit Card,In-Store,USA,NY,1
5254,29,Male,2/4/2024,77.6,2,Toys,Credit Card,In-Store,USA,NC,1
5255,39,Female,9/10/2023,503.88,3,Toys,PayPal,Online,USA,NY,0
5256,63,Female,3/27/2023,875.05,1,Home Goods,Debit Card,Online,USA,MI,0
5257,20,Male,4/30/2024,1173.61,3,Groceries,PayPal,In-Store,USA,FL,0
5258,33,Male,7/27/2023,1291.59,9,Sports,Apple Pay,Online,USA,GA,1
5259,69,Male,3/25/2023,667.07,2,Home Goods,Credit Card,In-Store,USA,NC,1
5260,68,Male,6/21/2024,1039.39,8,Toys,Credit Card,Online,USA,TX,1
5261,40,Male,11/29/2024,482.59,5,Groceries,Apple Pay,Online,USA,PA,0
5262,24,Male,1/3/2024,441.99,8,Electronics,Apple Pay,In-Store,USA,OH,0
5263,33,Female,10/28/2024,1270.57,1,Groceries,Cash,Online,USA,FL,1
5264,34,Female,4/23/2023,976.4,7,Home Goods,Debit Card,In-Store,USA,AL,0
5265,30,Male,10/30/2023,1317.14,4,Toys,Apple Pay,In-Store,USA,FL,0
5266,67,Male,3/27/2024,1147.93,5,Home Goods,Cash,In-Store,USA,IL,1
5267,29,Male,6/15/2023,668.01,8,Beauty,Credit Card,Online,USA,CA,0
5268,45,Female,5/11/2024,194.11,3,Beauty,Apple Pay,Online,USA,CA,1
5269,40,Male,8/25/2024,62.17,8,Beauty,Cash,Online,USA,NC,0
5270,72,Male,7/16/2023,27.24,4,Home Goods,Cash,In-Store,USA,NY,0
5271,24,Male,11/30/2024,1007.01,5,Clothing,Cash,In-Store,USA,AL,1
5272,69,Male,4/16/2024,1475.27,6,Clothing,Cash,In-Store,USA,AL,0
5273,44,Male,9/25/2024,1449.44,4,Clothing,Debit Card,In-Store,USA,AL,0
5274,29,Female,4/1/2024,396.03,7,Home Goods,Apple Pay,Online,USA,GA,0
5275,49,Male,8/13/2023,1392.07,1,Groceries,Apple Pay,In-Store,USA,NC,1
5276,28,Male,3/26/2023,1274.68,3,Home Goods,Credit Card,Online,USA,IL,1
5277,31,Male,10/15/2023,203.63,1,Clothing,Debit Card,In-Store,USA,IL,0
5278,67,Male,1/3/2024,1254.28,1,Clothing,Credit Card,In-Store,USA,VA,1
5279,43,Female,3/1/2024,850.92,4,Beauty,Cash,In-Store,USA,PA,1
5280,54,Female,7/9/2024,1043.62,6,Toys,Credit Card,Online,USA,MN,1
5281,64,Female,9/11/2023,1045.91,10,Beauty,PayPal,In-Store,USA,WA,0
5282,55,Female,6/9/2023,814.73,2,Sports,Apple Pay,In-Store,USA,WA,0
5283,43,Male,9/7/2023,1221.23,3,Toys,Apple Pay,Online,USA,AZ,0
5284,64,Male,1/24/2024,768.42,5,Sports,PayPal,In-Store,USA,NC,0
5285,60,Male,4/27/2023,110.63,5,Electronics,PayPal,In-Store,USA,NC,1
5286,40,Male,7/5/2023,1392.7,7,Beauty,Cash,Online,USA,AL,1
5287,40,Male,7/25/2023,772.68,5,Groceries,PayPal,Online,USA,OH,0
5288,38,Female,12/5/2023,167.35,9,Clothing,Debit Card,Online,USA,MN,0
5289,49,Female,2/7/2023,516.5,7,Beauty,PayPal,In-Store,USA,MI,1
5290,54,Male,11/30/2024,331.64,5,Groceries,Credit Card,In-Store,USA,NC,1
5291,71,Female,8/18/2024,1099.31,4,Sports,Apple Pay,Online,USA,MD,1
5292,24,Female,10/20/2024,895.14,8,Clothing,Cash,Online,USA,MN,0
5293,23,Male,3/24/2023,1054.18,9,Beauty,PayPal,In-Store,USA,OH,1
5294,51,Female,6/22/2024,1375.68,4,Clothing,Credit Card,In-Store,USA,CO,0
5295,43,Male,9/17/2023,380.27,2,Home Goods,Apple Pay,Online,USA,FL,1
5296,60,Male,5/31/2024,1073.84,8,Home Goods,Credit Card,Online,USA,TN,1
5297,53,Male,4/18/2024,405.86,1,Groceries,Cash,Online,USA,MD,0
5298,55,Female,9/8/2024,803.64,6,Home Goods,Credit Card,Online,USA,MD,1
5299,23,Female,5/15/2023,217.08,8,Groceries,Credit Card,In-Store,USA,MA,1
5300,71,Male,6/20/2024,1021.15,9,Sports,Debit Card,In-Store,USA,GA,0
5301,65,Male,12/20/2023,682.07,5,Clothing,Credit Card,Online,USA,CA,0
5302,29,Female,2/16/2024,59.57,2,Toys,Debit Card,In-Store,USA,MD,1
5303,54,Male,10/17/2024,689.07,3,Beauty,Debit Card,Online,USA,MD,1
5304,18,Male,3/21/2024,658.99,1,Groceries,Debit Card,In-Store,USA,TX,1
5305,38,Female,11/17/2024,73.87,7,Groceries,Debit Card,Online,USA,PA,0
5306,72,Male,10/14/2023,1213.48,9,Beauty,PayPal,Online,USA,AL,1
5307,62,Female,3/19/2023,1486.09,2,Clothing,Debit Card,In-Store,USA,IN,1
5308,75,Male,7/29/2023,1137.02,1,Home Goods,PayPal,Online,USA,MN,1
5309,26,Female,10/4/2023,1069.48,4,Beauty,Credit Card,Online,USA,WA,0
5310,68,Male,4/30/2024,91.38,6,Beauty,Credit Card,In-Store,USA,AL,0
5311,35,Female,1/18/2024,1374.82,9,Beauty,Credit Card,Online,USA,AL,1
5312,35,Female,8/10/2024,916.77,9,Clothing,Apple Pay,In-Store,USA,FL,1
5313,45,Female,5/30/2024,511.16,7,Beauty,PayPal,In-Store,USA,FL,0
5314,57,Female,12/11/2023,1199.32,10,Clothing,Credit Card,Online,USA,MI,1
5315,57,Male,7/30/2024,316.77,7,Home Goods,Credit Card,Online,USA,AL,1
5316,41,Male,3/24/2024,1319.06,5,Clothing,Debit Card,In-Store,USA,AL,0
5317,18,Male,8/12/2023,680.91,8,Electronics,Apple Pay,In-Store,USA,IN,1
5318,19,Female,10/19/2023,1434.26,2,Home Goods,Debit Card,Online,USA,MO,1
5319,37,Female,1/22/2024,479.69,7,Clothing,PayPal,Online,USA,AL,1
5320,60,Male,8/2/2023,1375.07,3,Toys,Debit Card,Online,USA,MO,0
5321,66,Male,4/10/2023,89.7,8,Sports,Apple Pay,Online,USA,AL,0
5322,46,Male,8/9/2023,750.09,1,Toys,Credit Card,Online,USA,MO,0
5323,71,Male,8/5/2024,1218.72,4,Home Goods,PayPal,In-Store,USA,CO,1
5324,29,Male,5/13/2023,886.54,10,Clothing,Apple Pay,Online,USA,TX,0
5325,46,Male,10/20/2023,485.04,8,Groceries,Credit Card,In-Store,USA,PA,0
5326,63,Female,9/8/2024,959.57,2,Clothing,Apple Pay,Online,USA,AL,0
5327,55,Female,11/16/2023,936.69,9,Toys,Debit Card,In-Store,USA,AZ,0
5328,18,Male,1/20/2023,1072.82,4,Clothing,Apple Pay,Online,USA,MO,0
5329,47,Male,7/23/2023,1416.74,7,Electronics,Cash,Online,USA,AL,1
5330,22,Male,10/23/2023,1328.4,7,Electronics,Cash,Online,USA,AZ,0
5331,43,Male,9/16/2024,905.55,3,Toys,Apple Pay,Online,USA,NY,0
5332,65,Male,5/17/2024,1116.18,10,Home Goods,Cash,Online,USA,AL,0
5333,61,Male,9/5/2024,1191.17,2,Electronics,PayPal,Online,USA,CA,0
5334,59,Male,5/24/2024,453.5,8,Sports,Debit Card,Online,USA,IL,0
5335,35,Male,1/7/2023,765.89,9,Clothing,Cash,In-Store,USA,MI,1
5336,49,Female,5/22/2023,403.74,5,Electronics,PayPal,In-Store,USA,OH,1
5337,20,Male,8/9/2023,877.72,9,Home Goods,Debit Card,Online,USA,TN,0
5338,46,Male,9/3/2024,1299.83,1,Groceries,Debit Card,In-Store,USA,VA,0
5339,37,Male,1/29/2023,1005.91,3,Toys,Cash,Online,USA,AL,1
5340,61,Female,7/28/2023,164.05,7,Toys,Debit Card,In-Store,USA,MN,1
5341,53,Female,4/24/2024,1182.41,9,Sports,PayPal,Online,USA,TX,1
5342,52,Female,7/11/2023,846.7,7,Clothing,Credit Card,In-Store,USA,AL,0
5343,41,Male,7/13/2024,944.45,1,Electronics,Cash,Online,USA,TN,0
5344,64,Male,12/19/2023,1381.72,3,Clothing,Credit Card,In-Store,USA,IN,1
5345,44,Male,6/14/2023,1268.23,6,Electronics,Cash,Online,USA,TN,0
5346,56,Female,1/26/2023,1237.19,5,Beauty,Apple Pay,Online,USA,AL,1
5347,37,Male,10/21/2024,882.36,6,Home Goods,Credit Card,In-Store,USA,AL,0
5348,69,Male,10/17/2023,721.66,1,Sports,PayPal,In-Store,USA,AL,1
5349,32,Male,6/19/2023,1308.29,9,Toys,Cash,In-Store,USA,AL,0
5350,38,Male,10/29/2024,86.47,3,Home Goods,Credit Card,Online,USA,PA,0
5351,18,Male,5/26/2023,361.87,4,Groceries,Apple Pay,Online,USA,TN,0
5352,45,Male,4/24/2024,468.76,2,Home Goods,Cash,In-Store,USA,NY,0
5353,73,Male,7/26/2023,255.19,7,Toys,Credit Card,In-Store,USA,AL,0
5354,32,Female,10/14/2023,333.65,5,Sports,Credit Card,Online,USA,MI,1
5355,38,Female,10/21/2023,978.2,5,Home Goods,Debit Card,Online,USA,AL,0
5356,31,Male,11/13/2024,999.28,6,Sports,Credit Card,Online,USA,NY,1
5357,33,Female,1/4/2023,1282.67,7,Clothing,Apple Pay,Online,USA,VA,1
5358,60,Male,9/2/2024,1206.71,5,Sports,Credit Card,In-Store,USA,AL,0
5359,33,Male,3/10/2023,268.37,10,Toys,Debit Card,In-Store,USA,PA,1
5360,39,Male,3/2/2023,1284.04,3,Electronics,Apple Pay,Online,USA,MO,1
5361,66,Female,11/21/2024,1014.58,3,Beauty,Apple Pay,In-Store,USA,MI,0
5362,67,Male,10/14/2023,597.32,2,Sports,Debit Card,In-Store,USA,GA,0
5363,58,Male,2/15/2023,175.94,5,Electronics,PayPal,Online,USA,FL,1
5364,70,Female,3/19/2023,1203.35,7,Home Goods,Credit Card,Online,USA,CO,0
5365,67,Male,3/27/2024,1208.69,5,Toys,Apple Pay,In-Store,USA,OH,0
5366,41,Male,10/28/2024,1142.96,10,Toys,PayPal,In-Store,USA,VA,0
5367,26,Male,1/20/2024,154.57,3,Home Goods,Debit Card,In-Store,USA,WA,0
5368,60,Male,2/3/2023,206.41,10,Clothing,PayPal,In-Store,USA,AL,0
5369,20,Male,2/16/2023,281.64,9,Beauty,Cash,Online,USA,WA,1
5370,63,Male,9/25/2023,1305.29,4,Groceries,Credit Card,Online,USA,TN,0
5371,29,Male,10/13/2024,455.86,3,Toys,Apple Pay,In-Store,USA,AL,0
5372,75,Male,10/13/2023,1313.62,8,Beauty,Apple Pay,Online,USA,OH,1
5373,57,Male,7/23/2023,928.4,3,Electronics,Cash,In-Store,USA,AZ,0
5374,41,Male,10/27/2024,700.63,5,Toys,Cash,Online,USA,AL,0
5375,34,Male,10/6/2023,835.11,6,Sports,Apple Pay,Online,USA,OH,1
5376,36,Male,9/2/2023,1011.18,4,Electronics,Cash,Online,USA,MI,0
5377,19,Male,7/12/2024,163.87,1,Clothing,Apple Pay,Online,USA,OH,0
5378,18,Female,12/19/2023,563.69,10,Beauty,Apple Pay,In-Store,USA,MI,0
5379,31,Female,6/2/2024,461.96,5,Clothing,Credit Card,In-Store,USA,AZ,0
5380,66,Male,5/5/2024,1458.83,6,Electronics,Apple Pay,Online,USA,NC,0
5381,58,Male,7/25/2024,150.72,7,Electronics,Debit Card,In-Store,USA,IN,0
5382,61,Male,7/2/2024,1285.54,1,Beauty,Debit Card,Online,USA,WA,1
5383,32,Female,12/18/2023,444.86,9,Groceries,PayPal,In-Store,USA,MA,0
5384,46,Male,2/23/2023,317.87,3,Clothing,Apple Pay,Online,USA,MO,0
5385,21,Female,9/16/2024,396.07,3,Beauty,Cash,Online,USA,TN,0
5386,53,Female,9/23/2024,274.93,6,Sports,Credit Card,Online,USA,WA,0
5387,25,Male,6/3/2024,153.64,6,Home Goods,Cash,Online,USA,OH,1
5388,34,Male,11/6/2024,776.73,3,Beauty,Debit Card,In-Store,USA,TX,1
5389,55,Male,9/23/2023,986.74,8,Electronics,Apple Pay,Online,USA,AL,0
5390,36,Male,2/21/2024,228.93,2,Home Goods,Cash,In-Store,USA,AL,0
5391,34,Female,7/13/2023,1195.54,4,Beauty,Credit Card,Online,USA,VA,1
5392,30,Female,10/7/2024,826.35,5,Electronics,Cash,In-Store,USA,MA,1
5393,21,Male,4/5/2024,1373.29,10,Clothing,Debit Card,Online,USA,MO,1
5394,52,Male,1/10/2024,1055.6,5,Electronics,Apple Pay,Online,USA,IL,0
5395,35,Female,11/4/2024,681.67,6,Beauty,Cash,Online,USA,CO,1
5396,73,Male,8/21/2023,715.2,4,Beauty,Cash,Online,USA,AZ,1
5397,49,Male,7/5/2023,151.65,7,Clothing,Credit Card,In-Store,USA,OH,0
5398,56,Female,6/27/2024,313.16,1,Groceries,Debit Card,In-Store,USA,CA,0
5399,21,Male,2/18/2024,541.67,6,Beauty,Cash,In-Store,USA,TX,1
5400,30,Female,2/7/2024,738.3,6,Clothing,Credit Card,In-Store,USA,MN,0
5401,20,Male,6/3/2024,890.27,5,Toys,Credit Card,Online,USA,MI,0
5402,62,Male,2/5/2024,423.05,10,Clothing,Cash,Online,USA,MN,1
5403,69,Male,11/29/2023,440.13,7,Clothing,PayPal,In-Store,USA,AL,0
5404,56,Male,6/11/2023,1395.05,8,Electronics,Credit Card,Online,USA,AL,1
5405,44,Female,3/25/2024,332.08,3,Electronics,PayPal,In-Store,USA,TX,1
5406,37,Female,5/13/2024,721.32,3,Electronics,Cash,In-Store,USA,TX,0
5407,64,Female,8/25/2024,1178.19,8,Sports,Credit Card,In-Store,USA,AL,0
5408,68,Female,9/8/2023,865.54,1,Toys,PayPal,Online,USA,IL,0
5409,55,Male,6/27/2023,315.65,4,Home Goods,Apple Pay,Online,USA,CO,1
5410,60,Male,1/9/2024,1296.31,4,Sports,Debit Card,Online,USA,PA,0
5411,53,Male,1/29/2024,217.25,10,Sports,PayPal,In-Store,USA,CO,0
5412,21,Female,10/14/2024,938.83,4,Groceries,Cash,In-Store,USA,FL,1
5413,20,Male,10/29/2023,675.28,5,Beauty,Apple Pay,Online,USA,AL,0
5414,67,Male,4/12/2023,585.01,7,Toys,Debit Card,Online,USA,AL,1
5415,54,Female,7/6/2024,1486,7,Clothing,PayPal,In-Store,USA,IL,1
5416,57,Female,1/30/2024,349.3,6,Clothing,PayPal,Online,USA,AL,1
5417,41,Female,1/12/2023,388.97,9,Groceries,Credit Card,Online,USA,CO,0
5418,21,Male,3/9/2023,691.87,3,Toys,Apple Pay,Online,USA,MD,0
5419,48,Male,1/13/2023,1478.02,8,Toys,Apple Pay,In-Store,USA,AL,0
5420,41,Female,3/12/2023,624.24,5,Electronics,Debit Card,Online,USA,AL,0
5421,19,Male,6/24/2023,1359.17,3,Home Goods,Cash,In-Store,USA,AL,1
5422,38,Male,4/29/2024,1049.88,6,Sports,PayPal,In-Store,USA,AZ,1
5423,43,Female,5/24/2024,1222.46,5,Clothing,Apple Pay,Online,USA,AL,0
5424,30,Male,6/18/2024,401.28,10,Sports,Credit Card,Online,USA,GA,1
5425,47,Female,9/18/2023,866.13,6,Beauty,PayPal,In-Store,USA,AL,0
5426,54,Male,9/26/2023,1427.03,8,Electronics,Cash,In-Store,USA,WA,1
5427,26,Female,10/2/2023,1272.9,7,Home Goods,Cash,Online,USA,MN,1
5428,70,Female,4/27/2024,170.61,10,Toys,Credit Card,In-Store,USA,MN,1
5429,32,Male,4/28/2023,1090.59,1,Electronics,Credit Card,In-Store,USA,TN,1
5430,60,Male,2/23/2023,272.48,1,Electronics,Debit Card,In-Store,USA,MA,1
5431,50,Male,5/20/2023,376.11,6,Clothing,Debit Card,Online,USA,PA,1
5432,39,Male,2/16/2024,282.98,2,Clothing,Credit Card,Online,USA,NC,1
5433,54,Female,4/19/2023,124.18,4,Sports,PayPal,In-Store,USA,NY,1
5434,62,Female,4/10/2023,669.74,7,Groceries,PayPal,Online,USA,WA,1
5435,38,Male,9/5/2024,983.73,3,Beauty,Debit Card,In-Store,USA,MN,1
5436,27,Male,11/10/2024,1090.81,2,Groceries,Debit Card,Online,USA,TN,1
5437,69,Male,6/6/2024,753.1,6,Sports,Apple Pay,In-Store,USA,OH,1
5438,70,Male,2/29/2024,898.55,9,Electronics,Apple Pay,Online,USA,MD,0
5439,22,Male,9/22/2023,458.43,1,Beauty,Credit Card,Online,USA,TN,0
5440,45,Male,9/21/2024,85.68,7,Home Goods,Apple Pay,In-Store,USA,NC,1
5441,30,Male,4/13/2023,217.65,8,Toys,PayPal,Online,USA,NY,1
5442,65,Female,12/7/2023,118.4,9,Home Goods,Apple Pay,In-Store,USA,MO,0
5443,29,Male,4/7/2024,963.87,1,Clothing,Apple Pay,In-Store,USA,NC,1
5444,18,Male,9/16/2023,1357.62,5,Home Goods,Debit Card,Online,USA,IN,1
5445,74,Female,10/12/2024,454.7,1,Toys,Cash,Online,USA,MN,0
5446,20,Male,11/30/2024,829.63,7,Groceries,Apple Pay,In-Store,USA,AL,0
5447,32,Female,7/29/2024,731.34,2,Sports,Debit Card,In-Store,USA,PA,0
5448,75,Female,3/24/2024,968.92,7,Beauty,Cash,In-Store,USA,AL,0
5449,23,Male,10/5/2024,379.22,6,Beauty,Credit Card,In-Store,USA,WA,0
5450,35,Male,6/3/2023,178.13,10,Beauty,Apple Pay,Online,USA,AL,1
5451,62,Male,2/13/2024,1486.07,8,Groceries,Credit Card,Online,USA,AL,1
5452,63,Male,2/10/2023,1154.59,7,Sports,Cash,Online,USA,PA,1
5453,35,Male,2/5/2024,849.62,8,Toys,Cash,In-Store,USA,PA,0
5454,42,Male,1/6/2023,1369.51,2,Toys,Cash,Online,USA,GA,0
5455,30,Male,8/27/2024,231.73,2,Toys,Debit Card,Online,USA,IN,1
5456,68,Male,2/12/2023,328.78,9,Beauty,Credit Card,In-Store,USA,WA,0
5457,20,Female,5/23/2023,758.25,4,Toys,Cash,In-Store,USA,PA,0
5458,70,Male,9/21/2024,665.23,3,Sports,Cash,In-Store,USA,VA,1
5459,25,Female,2/10/2023,969.83,3,Beauty,Apple Pay,In-Store,USA,OH,0
5460,36,Male,3/27/2024,1223.69,6,Home Goods,PayPal,Online,USA,AL,0
5461,44,Male,12/23/2023,1395.21,3,Electronics,Credit Card,Online,USA,CA,1
5462,72,Male,12/9/2023,576.6,7,Beauty,Apple Pay,In-Store,USA,MA,1
5463,35,Male,4/27/2023,1496.09,3,Sports,Debit Card,Online,USA,PA,0
5464,53,Male,11/17/2024,490.13,3,Groceries,PayPal,In-Store,USA,PA,1
5465,36,Female,2/14/2023,1210.04,6,Groceries,Cash,In-Store,USA,VA,0
5466,37,Male,8/16/2024,1177.45,8,Sports,Apple Pay,In-Store,USA,CA,1
5467,43,Male,5/30/2023,1183.64,10,Toys,Credit Card,In-Store,USA,NY,1
5468,24,Male,6/23/2024,862.88,1,Clothing,Credit Card,In-Store,USA,IL,1
5469,52,Male,4/3/2023,497.93,1,Clothing,Apple Pay,Online,USA,CA,0
5470,69,Female,4/4/2024,95.61,3,Sports,PayPal,Online,USA,MA,1
5471,24,Male,5/28/2023,1405.24,8,Sports,Credit Card,Online,USA,MI,0
5472,26,Male,1/2/2024,782.5,9,Sports,Cash,Online,USA,OH,1
5473,29,Female,10/9/2023,270.11,2,Clothing,Credit Card,Online,USA,AZ,1
5474,37,Male,6/10/2024,1130.13,1,Clothing,Cash,In-Store,USA,NC,0
5475,42,Male,4/6/2023,1320.75,8,Electronics,Debit Card,In-Store,USA,TX,1
5476,32,Male,9/26/2024,953.07,6,Electronics,Cash,In-Store,USA,TN,0
5477,29,Male,11/12/2023,64.39,3,Home Goods,Cash,Online,USA,TN,1
5478,24,Male,3/19/2023,670.22,6,Beauty,Debit Card,In-Store,USA,NY,0
5479,39,Female,2/3/2023,131.76,10,Electronics,Cash,Online,USA,NC,0
5480,45,Male,3/11/2024,644.66,8,Groceries,PayPal,In-Store,USA,AL,1
5481,70,Male,11/17/2024,305.86,4,Clothing,Debit Card,Online,USA,AL,1
5482,44,Male,12/30/2023,289.94,10,Sports,Apple Pay,Online,USA,FL,1
5483,20,Male,11/8/2023,573.71,9,Beauty,Credit Card,Online,USA,AL,1
5484,74,Male,5/13/2023,403.47,7,Beauty,Apple Pay,Online,USA,OH,0
5485,35,Male,12/8/2023,1158.6,9,Toys,Apple Pay,Online,USA,MA,0
